DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Flea,238966,0.500000,Transmission,UT,17:00:00 12-May-2025,16.7,3.00,3,,,, ,16,,0.00,0.00,14.325,14.375,,,5.00,0.00,14.175,14.225,,,10.00,0.00,13.525,13.575,,,15.00,0.00,13.425,13.475,,,20.00,0.00,13.475,13.525,,,25.00,0.00,13.475,13.525,,,30.00,0.00,13.175,13.225,,,35.00,0.00,13.075,13.125,,,40.00,0.00,12.025,12.075,,,45.00,0.00,11.625,11.675,,,50.00,0.00,11.525,11.575,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.475,11.525,,,65.00,0.00,11.425,11.475,,,70.00,0.00,11.425,11.475,,,75.00,0.00,11.425,11.475,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,05:46:00 13-May-2025,16.7,3.00,1,,,, ,14,,0.00,0.00,13.725,13.775,,,5.00,0.00,13.475,13.525,,,10.00,0.00,13.425,13.475,,,15.00,0.00,13.375,13.425,,,20.00,1.00,13.225,13.275,,,25.00,0.00,13.175,13.225,,,30.00,0.00,13.175,13.225,,,35.00,0.00,13.125,13.175,,,40.00,0.00,12.525,12.575,,,45.00,0.00,12.275,12.325,,,50.00,0.00,12.275,12.325,,,55.00,0.00,12.175,12.225,,,60.00,0.00,12.175,12.225,,,65.00,1.00,12.125,12.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,06:02:00 13-May-2025,16.7,3.00,4,,,, ,14,,0.00,0.00,13.775,13.825,,,5.00,0.00,13.325,13.375,,,10.00,0.00,13.325,13.375,,,15.00,0.00,13.275,13.325,,,20.00,1.00,13.175,13.225,,,25.00,0.00,13.125,13.175,,,30.00,0.00,13.075,13.125,,,35.00,0.00,13.025,13.075,,,40.00,0.00,12.525,12.575,,,45.00,0.00,12.425,12.475,,,50.00,0.00,12.425,12.475,,,55.00,0.00,12.275,12.325,,,60.00,0.00,12.125,12.175,,,65.00,0.00,12.125,12.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,05:00:00 14-May-2025,1.7,3.00,2,,,, ,6,,0.00,0.00,13.125,13.175,,,5.00,1.00,13.125,13.175,,,10.00,0.00,13.125,13.175,,,15.00,0.00,13.125,13.175,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.125,13.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,15:00:00 14-May-2025,16.7,3.00,2,,,, ,16,,0.00,0.00,14.525,14.575,,,5.00,1.00,13.975,14.025,,,10.00,0.00,13.775,13.825,,,15.00,0.00,13.375,13.425,,,20.00,1.00,13.325,13.375,,,25.00,0.00,13.025,13.075,,,30.00,0.00,12.225,12.275,,,35.00,0.00,12.075,12.125,,,40.00,0.00,11.725,11.775,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,70.00,0.00,11.675,11.725,,,75.00,1.00,11.675,11.725,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,15:01:00 15-May-2025,16.7,3.00,3,,,, ,16,,0.00,0.00,14.975,15.025,,,5.00,0.00,14.275,14.325,,,10.00,0.00,14.175,14.225,,,15.00,0.00,13.975,14.025,,,20.00,0.00,13.625,13.675,,,25.00,0.00,13.575,13.625,,,30.00,0.00,12.925,12.975,,,35.00,0.00,12.725,12.775,,,40.00,1.00,12.475,12.525,,,45.00,0.00,11.975,12.025,,,50.00,0.00,11.775,11.825,,,55.00,1.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,70.00,1.00,11.675,11.725,,,75.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,13:00:00 16-May-2025,16.7,3.00,3,,,, ,15,,0.00,0.00,14.875,14.925,,,5.00,0.00,14.575,14.625,,,10.00,0.00,14.175,14.225,,,15.00,0.00,14.125,14.175,,,20.00,0.00,14.025,14.075,,,25.00,0.00,13.575,13.625,,,30.00,0.00,13.425,13.475,,,35.00,0.00,12.925,12.975,,,40.00,0.00,12.825,12.875,,,45.00,0.00,11.975,12.025,,,50.00,0.00,11.625,11.675,,,55.00,0.00,11.525,11.575,,,60.00,1.00,11.525,11.575,,,65.00,0.00,11.525,11.575,,,70.00,0.00,11.475,11.525,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,14:02:00 16-May-2025,16.7,3.00,1,,,, ,16,,0.00,0.00,15.225,15.275,,,5.00,0.00,14.525,14.575,,,10.00,0.00,14.075,14.125,,,15.00,0.00,13.725,13.775,,,20.00,0.00,13.625,13.675,,,25.00,0.00,13.325,13.375,,,30.00,0.00,12.825,12.875,,,35.00,0.00,12.325,12.375,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.575,11.625,,,55.00,0.00,11.575,11.625,,,60.00,0.00,11.575,11.625,,,65.00,0.00,11.525,11.575,,,70.00,0.00,11.525,11.575,,,75.00,1.00,11.575,11.625,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:02:00 18-May-2025,16.7,3.00,1,,,, ,16,,0.00,0.00,15.025,15.075,,,5.00,0.00,14.825,14.875,,,10.00,0.00,14.725,14.775,,,15.00,0.00,14.525,14.575,,,20.00,1.00,14.425,14.475,,,25.00,0.00,14.225,14.275,,,30.00,0.00,13.825,13.875,,,35.00,0.00,13.525,13.575,,,40.00,1.00,13.275,13.325,,,45.00,0.00,12.275,12.325,,,50.00,0.00,11.725,11.775,,,55.00,0.00,11.625,11.675,,,60.00,0.00,11.475,11.525,,,65.00,0.00,11.475,11.525,,,70.00,0.00,11.425,11.475,,,75.00,1.00,11.475,11.525,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,10:02:00 19-May-2025,16.7,3.00,2,,,, ,16,,0.00,0.00,14.925,14.975,,,5.00,0.00,14.925,14.975,,,10.00,0.00,14.875,14.925,,,15.00,0.00,14.925,14.975,,,20.00,0.00,14.725,14.775,,,25.00,0.00,14.025,14.075,,,30.00,0.00,13.575,13.625,,,35.00,1.00,13.025,13.075,,,40.00,0.00,11.875,11.925,,,45.00,1.00,11.425,11.475,,,50.00,0.00,11.375,11.425,,,55.00,0.00,11.375,11.425,,,60.00,0.00,11.375,11.425,,,65.00,0.00,11.375,11.425,,,70.00,0.00,11.325,11.375,,,75.00,0.00,11.375,11.425,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,22:00:00 19-May-2025,1.7,3.00,2,,,, ,11,,0.00,0.00,15.125,15.175,,,5.00,1.00,15.125,15.175,,,10.00,0.00,14.825,14.875,,,15.00,0.00,14.275,14.325,,,20.00,0.00,14.275,14.325,,,25.00,0.00,13.625,13.675,,,30.00,0.00,13.025,13.075,,,35.00,0.00,13.025,13.075,,,40.00,0.00,12.375,12.425,,,45.00,0.00,12.275,12.325,,,50.00,0.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,23:01:00 19-May-2025,1.7,3.00,1,,,, ,8,,0.00,0.00,14.975,15.025,,,5.00,0.00,14.975,15.025,,,10.00,0.00,14.925,14.975,,,15.00,0.00,14.525,14.575,,,20.00,0.00,14.275,14.325,,,25.00,0.00,13.925,13.975,,,30.00,0.00,13.875,13.925,,,35.00,0.00,12.775,12.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,09:01:00 20-May-2025,16.7,3.00,1,,,, ,16,,0.00,0.00,15.175,15.225,,,5.00,0.00,15.125,15.175,,,10.00,1.00,15.025,15.075,,,15.00,0.00,14.975,15.025,,,20.00,0.00,14.275,14.325,,,25.00,0.00,13.775,13.825,,,30.00,0.00,13.225,13.275,,,35.00,0.00,11.625,11.675,,,40.00,1.00,11.425,11.475,,,45.00,0.00,11.425,11.475,,,50.00,0.00,11.425,11.475,,,55.00,0.00,11.375,11.425,,,60.00,0.00,11.375,11.425,,,65.00,0.00,11.375,11.425,,,70.00,0.00,11.375,11.425,,,75.00,0.00,11.375,11.425,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,20:01:00 21-May-2025,16.7,3.00,2,,,, ,17,,0.00,0.00,15.075,15.125,,,5.00,0.00,15.075,15.125,,,10.00,0.00,15.075,15.125,,,15.00,0.00,14.775,14.825,,,20.00,0.00,14.475,14.525,,,25.00,0.00,13.875,13.925,,,30.00,0.00,12.325,12.375,,,35.00,0.00,11.525,11.575,,,40.00,0.00,11.425,11.475,,,45.00,0.00,11.475,11.525,,,50.00,0.00,11.525,11.575,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.525,11.575,,,65.00,0.00,11.525,11.575,,,70.00,0.00,11.525,11.575,,,75.00,0.00,11.525,11.575,,,80.00,0.00,11.525,11.575,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,21:01:00 21-May-2025,1.7,3.00,2,,,, ,8,,0.00,0.00,15.225,15.275,,,5.00,0.00,15.225,15.275,,,10.00,0.00,15.225,15.275,,,15.00,0.00,14.975,15.025,,,20.00,0.00,14.075,14.125,,,25.00,0.00,13.275,13.325,,,30.00,0.00,12.375,12.425,,,35.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,08:01:00 22-May-2025,16.7,3.00,1,,,, ,16,,0.00,0.00,15.675,15.725,,,5.00,0.00,15.625,15.675,,,10.00,0.00,15.575,15.625,,,15.00,0.00,14.725,14.775,,,20.00,0.00,13.825,13.875,,,25.00,0.00,12.975,13.025,,,30.00,0.00,12.375,12.425,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.475,11.525,,,45.00,0.00,11.475,11.525,,,50.00,1.00,11.475,11.525,,,55.00,0.00,11.475,11.525,,,60.00,0.00,11.475,11.525,,,65.00,0.00,11.475,11.525,,,70.00,0.00,11.475,11.525,,,75.00,1.00,11.475,11.525,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,06:03:00 23-May-2025,16.7,3.00,3,,,, ,16,,0.00,0.00,15.625,15.675,,,5.00,0.00,15.625,15.675,,,10.00,0.00,15.625,15.675,,,15.00,0.00,14.825,14.875,,,20.00,0.00,14.175,14.225,,,25.00,0.00,13.125,13.175,,,30.00,0.00,12.525,12.575,,,35.00,0.00,12.225,12.275,,,40.00,0.00,11.625,11.675,,,45.00,0.00,11.475,11.525,,,50.00,0.00,11.475,11.525,,,55.00,0.00,11.475,11.525,,,60.00,0.00,11.475,11.525,,,65.00,0.00,11.475,11.525,,,70.00,0.00,11.475,11.525,,,75.00,0.00,11.475,11.525,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,19:02:00 23-May-2025,16.7,3.00,1,,,, ,15,,0.00,0.00,15.525,15.575,,,5.00,0.00,15.175,15.225,,,10.00,0.00,14.675,14.725,,,15.00,0.00,14.425,14.475,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.125,13.175,,,30.00,0.00,12.275,12.325,,,35.00,0.00,11.525,11.575,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.475,11.525,,,50.00,0.00,11.475,11.525,,,55.00,0.00,11.475,11.525,,,60.00,0.00,11.475,11.525,,,65.00,0.00,11.475,11.525,,,70.00,0.00,11.475,11.525,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,16:02:00 25-May-2025,16.7,3.00,3,,,, ,15,,0.00,0.00,15.175,15.225,,,5.00,0.00,15.175,15.225,,,10.00,0.00,15.175,15.225,,,15.00,0.00,15.025,15.075,,,20.00,0.00,14.725,14.775,,,25.00,1.00,12.875,12.925,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.675,11.725,,,40.00,1.00,11.625,11.675,,,45.00,0.00,11.575,11.625,,,50.00,0.00,11.575,11.625,,,55.00,0.00,11.625,11.675,,,60.00,1.00,11.575,11.625,,,65.00,0.00,11.575,11.625,,,70.00,0.00,11.575,11.625,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,03:49:00 26-May-2025,16.7,4.00,1,,,, ,15,,0.00,0.00,12.725,12.775,,,5.00,0.00,12.675,12.725,,,10.00,0.00,12.575,12.625,,,15.00,0.00,12.475,12.525,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.425,12.475,,,30.00,0.00,12.425,12.475,,,35.00,0.00,12.375,12.425,,,40.00,0.00,12.375,12.425,,,45.00,0.00,12.325,12.375,,,50.00,0.00,12.125,12.175,,,55.00,0.00,12.225,12.275,,,60.00,0.00,12.125,12.175,,,65.00,0.00,12.075,12.125,,,70.00,0.00,12.025,12.075,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,04:02:00 26-May-2025,16.7,4.00,1,,,, ,15,,0.00,0.00,12.675,12.725,,,5.00,1.00,12.675,12.725,,,10.00,1.00,12.625,12.675,,,15.00,0.00,12.525,12.575,,,20.00,1.00,12.475,12.525,,,25.00,0.00,12.375,12.425,,,30.00,0.00,12.375,12.425,,,35.00,0.00,12.375,12.425,,,40.00,0.00,12.325,12.375,,,45.00,0.00,12.275,12.325,,,50.00,0.00,12.075,12.125,,,55.00,0.00,11.975,12.025,,,60.00,0.00,11.975,12.025,,,65.00,0.00,11.975,12.025,,,70.00,0.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,15:01:00 26-May-2025,16.7,4.00,1,,,, ,16,,0.00,0.00,14.975,15.025,,,5.00,0.00,14.725,14.775,,,10.00,0.00,12.475,12.525,,,15.00,0.00,12.125,12.175,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.625,11.675,,,35.00,1.00,11.625,11.675,,,40.00,0.00,11.625,11.675,,,45.00,0.00,11.625,11.675,,,50.00,0.00,11.625,11.675,,,55.00,0.00,11.625,11.675,,,60.00,0.00,11.625,11.675,,,65.00,0.00,11.625,11.675,,,70.00,0.00,11.625,11.675,,,75.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,14:03:00 27-May-2025,16.7,4.00,2,,,, ,15,,0.00,0.00,14.675,14.725,,,5.00,0.00,14.675,14.725,,,10.00,0.00,14.675,14.725,,,15.00,0.00,14.525,14.575,,,20.00,0.00,13.675,13.725,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.575,11.625,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.575,11.625,,,45.00,0.00,11.525,11.575,,,50.00,0.00,11.525,11.575,,,55.00,0.00,11.525,11.575,,,60.00,0.00,11.525,11.575,,,65.00,0.00,11.525,11.575,,,70.00,0.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,12:01:00 29-May-2025,16.7,4.00,1,,,, ,15,,0.00,0.00,14.625,14.675,,,5.00,0.00,14.575,14.625,,,10.00,0.00,14.525,14.575,,,15.00,0.00,12.075,12.125,,,20.00,0.00,11.825,11.875,,,25.00,0.00,11.675,11.725,,,30.00,0.00,11.675,11.725,,,35.00,1.00,11.675,11.725,,,40.00,1.00,11.675,11.725,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,70.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,11:14:00 30-May-2025,16.7,4.00,1,,,, ,14,,0.00,0.00,13.325,13.375,,,5.00,0.00,13.225,13.275,,,10.00,0.00,12.825,12.875,,,15.00,0.00,12.425,12.475,,,20.00,0.00,12.025,12.075,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.725,11.775,,,35.00,0.00,11.725,11.775,,,40.00,0.00,11.675,11.725,,,45.00,0.00,11.675,11.725,,,50.00,1.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,12:01:00 30-May-2025,16.7,4.00,1,,,, ,14,,0.00,0.00,13.725,13.775,,,5.00,0.00,13.325,13.375,,,10.00,0.00,12.975,13.025,,,15.00,0.00,12.525,12.575,,,20.00,0.00,11.925,11.975,,,25.00,0.00,11.725,11.775,,,30.00,0.00,11.725,11.775,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.675,11.725,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,22:21:00 30-May-2025,1.7,4.00,1,,,, ,14,,0.00,0.00,14.825,14.875,,,5.00,0.00,14.025,14.075,,,10.00,0.00,13.175,13.225,,,15.00,0.00,12.975,13.025,,,20.00,0.00,12.925,12.975,,,25.00,0.00,12.825,12.875,,,30.00,0.00,12.675,12.725,,,35.00,0.00,12.575,12.625,,,40.00,0.00,12.425,12.475,,,45.00,0.00,12.375,12.425,,,50.00,0.00,12.075,12.125,,,55.00,0.00,11.975,12.025,,,60.00,0.00,11.875,11.925,,,65.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,10:02:00 31-May-2025,16.7,4.00,1,,,, ,16,,0.00,0.00,15.575,15.625,,,5.00,0.00,14.975,15.025,,,10.00,0.00,14.025,14.075,,,15.00,1.00,12.425,12.475,,,20.00,0.00,11.725,11.775,,,25.00,1.00,11.725,11.775,,,30.00,0.00,11.675,11.725,,,35.00,0.00,11.675,11.725,,,40.00,0.00,11.675,11.725,,,45.00,0.00,11.675,11.725,,,50.00,0.00,11.675,11.725,,,55.00,0.00,11.675,11.725,,,60.00,0.00,11.675,11.725,,,65.00,0.00,11.675,11.725,,,70.00,1.00,11.675,11.725,,,75.00,0.00,11.675,11.725,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,22:00:00 31-May-2025,1.7,4.00,1,,,, ,3,,0.00,0.00,13.525,13.575,,,5.00,0.00,13.375,13.425,,,10.00,0.00,12.625,12.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,07:02:00 03-Jun-2025,1.7,4.00,1,,,, ,16,,0.00,0.00,12.675,12.725,,,5.00,0.00,12.675,12.725,,,10.00,0.00,12.675,12.725,,,15.00,1.00,12.675,12.725,,,20.00,1.00,12.625,12.675,,,25.00,0.00,12.475,12.525,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.825,11.875,,,55.00,0.00,11.825,11.875,,,60.00,0.00,11.825,11.875,,,65.00,0.00,11.825,11.875,,,70.00,0.00,11.825,11.875,,,75.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:01:00 03-Jun-2025,16.7,4.00,1,,,, ,15,,0.00,0.00,12.675,12.725,,,5.00,0.00,12.675,12.725,,,10.00,0.00,12.675,12.725,,,15.00,0.00,12.625,12.675,,,20.00,0.00,12.625,12.675,,,25.00,0.00,12.625,12.675,,,30.00,0.00,12.625,12.675,,,35.00,0.00,12.525,12.575,,,40.00,0.00,12.525,12.575,,,45.00,0.00,11.775,11.825,,,50.00,0.00,11.725,11.775,,,55.00,0.00,11.725,11.775,,,60.00,0.00,11.725,11.775,,,65.00,0.00,11.775,11.825,,,70.00,0.00,11.825,11.875,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,18:00:00 04-Jun-2025,1.7,4.00,1,,,, ,5,,0.00,0.00,14.325,14.375,,,5.00,0.00,13.575,13.625,,,10.00,0.00,13.475,13.525,,,15.00,0.00,13.125,13.175,,,20.00,0.00,12.775,12.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flea,238966,0.500000,Transmission,UT,06:03:00 05-Jun-2025,16.7,4.00,1,,,, ,15,,0.00,0.00,12.525,12.575,,,5.00,0.00,12.525,12.575,,,10.00,0.00,12.525,12.575,,,15.00,0.00,12.525,12.575,,,20.00,0.00,12.475,12.525,,,25.00,1.00,12.125,12.175,,,30.00,0.00,12.025,12.075,,,35.00,0.00,12.025,12.075,,,40.00,0.00,12.025,12.075,,,45.00,0.00,12.025,12.075,,,50.00,0.00,12.025,12.075,,,55.00,0.00,12.025,12.075,,,60.00,0.00,12.025,12.075,,,65.00,0.00,12.075,12.125,,,70.00,0.00,12.075,12.125,,,,,,,,,,,,,,,,,,,,,,,,,
