DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,,,,,
Maggot,238963,0.500000,Transmission,UT,23:10:00 21-Nov-2024,1.7,1.00,1,,,, ,3,,5.00,0.00,12.625,12.675,,,10.00,0.00,12.775,12.825,,,15.00,0.00,12.975,13.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,10:01:00 22-Nov-2024,1.7,1.00,1,,,, ,10,,5.00,0.00,13.575,13.625,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.625,13.675,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.575,13.625,,,30.00,0.00,13.575,13.625,,,35.00,0.00,13.575,13.625,,,40.00,0.00,13.575,13.625,,,45.00,0.00,13.575,13.625,,,50.00,0.00,13.575,13.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,11:00:00 22-Nov-2024,1.7,1.00,1,,,, ,11,,5.00,0.00,13.525,13.575,,,10.00,0.00,13.525,13.575,,,15.00,0.00,13.525,13.575,,,20.00,0.00,13.525,13.575,,,25.00,0.00,13.525,13.575,,,30.00,0.00,13.525,13.575,,,35.00,0.00,13.525,13.575,,,40.00,0.00,13.525,13.575,,,45.00,0.00,13.525,13.575,,,50.00,0.00,13.525,13.575,,,55.00,0.00,13.525,13.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,09:03:00 23-Nov-2024,16.7,1.00,1,,,, ,10,,5.00,0.00,13.575,13.625,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.575,13.625,,,30.00,0.00,13.575,13.625,,,35.00,0.00,13.575,13.625,,,40.00,0.00,13.575,13.625,,,45.00,0.00,13.575,13.625,,,50.00,0.00,13.575,13.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,10:02:00 23-Nov-2024,16.7,1.00,1,,,, ,8,,5.00,0.00,13.575,13.625,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.575,13.625,,,30.00,0.00,13.575,13.625,,,35.00,0.00,13.575,13.625,,,40.00,0.00,13.575,13.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,09:00:00 24-Nov-2024,1.7,1.00,1,,,, ,9,,5.00,0.00,13.775,13.825,,,10.00,0.00,13.775,13.825,,,15.00,0.00,13.775,13.825,,,20.00,0.00,13.775,13.825,,,25.00,0.00,13.775,13.825,,,30.00,0.00,13.775,13.825,,,35.00,0.00,13.775,13.825,,,40.00,0.00,13.775,13.825,,,45.00,0.00,13.775,13.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,20:59:00 24-Nov-2024,1.7,1.00,1,,,, ,2,,5.00,0.00,13.625,13.675,,,10.00,0.00,13.725,13.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,07:00:00 25-Nov-2024,16.7,1.00,2,,,, ,11,,5.00,0.00,13.525,13.575,,,10.00,0.00,13.575,13.625,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.575,13.625,,,30.00,0.00,13.575,13.625,,,35.00,0.00,13.525,13.575,,,40.00,0.00,13.525,13.575,,,45.00,0.00,13.525,13.575,,,50.00,0.00,13.525,13.575,,,55.00,0.00,13.525,13.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,19:54:00 25-Nov-2024,1.7,1.00,1,,,, ,4,,5.00,0.00,13.375,13.425,,,10.00,0.00,13.375,13.425,,,15.00,0.00,13.425,13.475,,,20.00,0.00,13.425,13.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,20:00:00 25-Nov-2024,1.7,1.00,1,,,, ,2,,5.00,0.00,13.425,13.475,,,10.00,0.00,13.425,13.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,07:01:00 26-Nov-2024,16.7,1.00,2,,,, ,10,,5.00,0.00,13.225,13.275,,,10.00,0.00,13.225,13.275,,,15.00,0.00,13.225,13.275,,,20.00,0.00,13.225,13.275,,,25.00,0.00,13.225,13.275,,,30.00,0.00,13.225,13.275,,,35.00,0.00,13.225,13.275,,,40.00,0.00,13.225,13.275,,,45.00,0.00,13.225,13.275,,,50.00,0.00,13.225,13.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,18:57:00 26-Nov-2024,1.7,1.00,1,,,, ,3,,5.00,0.00,13.325,13.375,,,10.00,0.00,13.325,13.375,,,15.00,0.00,13.375,13.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,19:00:00 26-Nov-2024,1.7,1.00,1,,,, ,4,,5.00,0.00,13.325,13.375,,,10.00,0.00,13.375,13.425,,,15.00,0.00,13.375,13.425,,,20.00,0.00,13.375,13.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,05:03:00 27-Nov-2024,16.7,1.00,1,,,, ,12,,5.00,0.00,13.375,13.425,,,10.00,0.00,13.425,13.475,,,15.00,0.00,13.375,13.425,,,20.00,0.00,13.375,13.425,,,25.00,0.00,13.375,13.425,,,30.00,0.00,13.425,13.475,,,35.00,0.00,13.425,13.475,,,40.00,0.00,13.425,13.475,,,45.00,0.00,13.425,13.475,,,50.00,0.00,13.425,13.475,,,55.00,0.00,13.425,13.475,,,60.00,0.00,13.425,13.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,18:01:00 27-Nov-2024,1.7,1.00,2,,,, ,5,,5.00,0.00,12.425,12.475,,,10.00,0.00,12.475,12.525,,,15.00,0.00,12.475,12.525,,,20.00,0.00,12.475,12.525,,,25.00,0.00,12.475,12.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,04:45:00 28-Nov-2024,1.7,1.00,2,,,, ,2,,5.00,0.00,12.275,12.325,,,10.00,0.00,12.275,12.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,16:00:00 28-Nov-2024,16.7,1.00,1,,,, ,8,,5.00,0.00,12.575,12.625,,,10.00,0.00,12.575,12.625,,,15.00,0.00,12.575,12.625,,,20.00,0.00,12.575,12.625,,,25.00,0.00,12.575,12.625,,,30.00,0.00,12.575,12.625,,,35.00,0.00,12.575,12.625,,,40.00,0.00,12.575,12.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggot,238963,0.500000,Transmission,UT,15:04:00 29-Nov-2024,16.7,1.00,2,,,, ,12,,5.00,0.00,13.225,13.275,,,10.00,0.00,13.225,13.275,,,15.00,0.00,13.225,13.275,,,20.00,0.00,13.225,13.275,,,25.00,0.00,13.225,13.275,,,30.00,0.00,13.225,13.275,,,35.00,0.00,13.225,13.275,,,40.00,0.00,13.225,13.275,,,45.00,0.00,13.225,13.275,,,50.00,0.00,13.225,13.275,,,55.00,0.00,13.225,13.275,,,60.00,0.00,13.225,13.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
